brand,car_model,battery_type,fast_charge_port,drivetrain,car_body_type,manufacturing_country,segment,feature,value,value_numeric,is_numeric,feature_type
Skywell,BE11 Standard Range,Lithium-ion,CCS,FWD,SUV,China,JD - Large,seats,5.0,5.0,True,other
Skywell,BE11 Standard Range,Lithium-ion,CCS,FWD,SUV,China,JD - Large,length_mm,4720.0,4720.0,True,dimension
Skywell,BE11 Standard Range,Lithium-ion,CCS,FWD,SUV,China,JD - Large,width_mm,1908.0,1908.0,True,dimension
Skywell,BE11 Standard Range,Lithium-ion,CCS,FWD,SUV,China,JD - Large,height_mm,1696.0,1696.0,True,dimension
Skywell,BE11 Standard Range,Lithium-ion,CCS,FWD,SUV,China,JD - Large,torque_nm_mapped,236.01984,236.01984,True,other
Skywell,BE11 Standard Range,Lithium-ion,CCS,FWD,SUV,China,JD - Large,power_to_weight_ratio,0.15625,0.15625,True,performance
Skywell,BE11 Standard Range,Lithium-ion,CCS,FWD,SUV,China,JD - Large,efficiency,3.176470588235294,3.176470588235294,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,torque_nm,584.0,584.0,True,performance
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,155.0,155.0,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,range_km,325.0,325.0,True,performance
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,acceleration_0_100_s,3.9,3.9,True,performance
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,100.0,100.0,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,cargo_volume_l,313.0,313.0,True,dimension
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,length_mm,4300.0,4300.0,True,dimension
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,width_mm,1822.0,1822.0,True,dimension
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,height_mm,1636.0,1636.0,True,dimension
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,torque_nm_mapped,430.736208,430.736208,True,other
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.1712328767123287,0.1712328767123287,True,performance
Smart,#1 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,141.0,141.0,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,335.0,335.0,True,performance
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,6.7,6.7,True,performance
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,100.0,100.0,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,323.0,323.0,True,dimension
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4270.0,4270.0,True,dimension
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1822.0,1822.0,True,dimension
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1636.0,1636.0,True,dimension
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.2915451895043732,0.2915451895043732,True,performance
Smart,#1 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,47.0,47.0,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,152.0,152.0,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,250.0,250.0,True,performance
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,6.7,6.7,True,performance
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,65.0,65.0,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,323.0,323.0,True,dimension
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4270.0,4270.0,True,dimension
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1822.0,1822.0,True,dimension
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1636.0,1636.0,True,dimension
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.1895043731778425,0.1895043731778425,True,performance
Smart,#1 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,4.595744680851064,4.595744680851064,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,148.0,148.0,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,335.0,335.0,True,performance
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,6.7,6.7,True,performance
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,100.0,100.0,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,323.0,323.0,True,dimension
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4270.0,4270.0,True,dimension
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1822.0,1822.0,True,dimension
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1636.0,1636.0,True,dimension
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.2915451895043732,0.2915451895043732,True,performance
Smart,#1 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,torque_nm,584.0,584.0,True,performance
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,155.0,155.0,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,range_km,325.0,325.0,True,performance
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,acceleration_0_100_s,4.5,4.5,True,performance
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,100.0,100.0,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,cargo_volume_l,313.0,313.0,True,dimension
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,length_mm,4300.0,4300.0,True,dimension
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,width_mm,1822.0,1822.0,True,dimension
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,height_mm,1636.0,1636.0,True,dimension
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,torque_nm_mapped,430.736208,430.736208,True,other
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.1712328767123287,0.1712328767123287,True,performance
Smart,#1 Pulse,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,47.0,47.0,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,152.0,152.0,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,250.0,250.0,True,performance
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,6.7,6.7,True,performance
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,65.0,65.0,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,323.0,323.0,True,dimension
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4270.0,4270.0,True,dimension
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1822.0,1822.0,True,dimension
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1636.0,1636.0,True,dimension
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.1895043731778425,0.1895043731778425,True,performance
Smart,#1 Pure,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,4.595744680851064,4.595744680851064,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,148.0,148.0,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,335.0,335.0,True,performance
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,6.7,6.7,True,performance
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,100.0,100.0,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,323.0,323.0,True,dimension
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4270.0,4270.0,True,dimension
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1822.0,1822.0,True,dimension
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1636.0,1636.0,True,dimension
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.2915451895043732,0.2915451895043732,True,performance
Smart,#1 Pure+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,torque_nm,543.0,543.0,True,performance
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,149.0,149.0,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,range_km,335.0,335.0,True,performance
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,acceleration_0_100_s,3.7,3.7,True,performance
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,100.0,100.0,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,cargo_volume_l,370.0,370.0,True,dimension
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,length_mm,4400.0,4400.0,True,dimension
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,width_mm,1844.0,1844.0,True,dimension
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,height_mm,1556.0,1556.0,True,dimension
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,torque_nm_mapped,400.496166,400.496166,True,other
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.1841620626151013,0.1841620626151013,True,performance
Smart,#3 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,136.0,136.0,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,355.0,355.0,True,performance
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,5.8,5.8,True,performance
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,110.0,110.0,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,370.0,370.0,True,dimension
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4400.0,4400.0,True,dimension
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1844.0,1844.0,True,dimension
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1556.0,1556.0,True,dimension
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.3206997084548105,0.3206997084548105,True,performance
Smart,#3 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,47.0,47.0,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,145.0,145.0,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,265.0,265.0,True,performance
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,5.9,5.9,True,performance
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,65.0,65.0,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,370.0,370.0,True,dimension
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4400.0,4400.0,True,dimension
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1844.0,1844.0,True,dimension
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1556.0,1556.0,True,dimension
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.1895043731778425,0.1895043731778425,True,performance
Smart,#3 Pro,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,4.595744680851064,4.595744680851064,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,top_speed_kmh,180.0,180.0,True,performance
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,battery_capacity_kWh,62.0,62.0,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,number_of_cells,216.0,216.0,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm,343.0,343.0,True,performance
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency_wh_per_km,143.0,143.0,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,range_km,355.0,355.0,True,performance
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,acceleration_0_100_s,5.8,5.8,True,performance
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,fast_charging_power_kw_dc,110.0,110.0,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,cargo_volume_l,370.0,370.0,True,dimension
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,seats,5.0,5.0,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,length_mm,4400.0,4400.0,True,dimension
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,width_mm,1844.0,1844.0,True,dimension
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,height_mm,1556.0,1556.0,True,dimension
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,torque_nm_mapped,252.98376600000003,252.98376600000003,True,other
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,power_to_weight_ratio,0.3206997084548105,0.3206997084548105,True,performance
Smart,#3 Pro+,Lithium-ion,CCS,RWD,SUV,Germany,JB - Compact,efficiency,3.4838709677419355,3.4838709677419355,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,top_speed_kmh,210.0,210.0,True,performance
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,battery_capacity_kWh,94.0,94.0,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,number_of_cells,216.0,216.0,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,torque_nm,710.0,710.0,True,performance
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,efficiency_wh_per_km,174.0,174.0,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,range_km,450.0,450.0,True,performance
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,acceleration_0_100_s,3.8,3.8,True,performance
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,fast_charging_power_kw_dc,230.0,230.0,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,towing_capacity_kg,1600.0,1600.0,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,cargo_volume_l,630.0,630.0,True,dimension
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,seats,5.0,5.0,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,length_mm,4695.0,4695.0,True,dimension
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,width_mm,1920.0,1920.0,True,dimension
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,height_mm,1705.0,1705.0,True,dimension
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,torque_nm_mapped,523.66902,523.66902,True,other
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,power_to_weight_ratio,0.323943661971831,0.323943661971831,True,performance
Smart,#5 Brabus,Lithium-ion,CCS,AWD,SUV,Germany,JD - Large,efficiency,2.297872340425532,2.297872340425532,True,other
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,top_speed_kmh,200.0,200.0,True,performance
Smart,#5 Premium,Lithium-ion,CCS,RWD,SUV,Germany,JD - Large,battery_capacity_kWh,94.0,94.0,True,other
